Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"TMEM67","Transmembrane Protein 67","Protein Coding","Q5HYA8","52","GC08P093754","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM67"
"ZBTB18","Zinc Finger And BTB Domain Containing 18","Protein Coding","Q99592","52","GC01P244048","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZBTB18"
"AP4B1","Adaptor Related Protein Complex 4 Subunit Beta 1","Protein Coding","Q9Y6B7","51","GC01M113894","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AP4B1"
"AP4M1","Adaptor Related Protein Complex 4 Subunit Mu 1","Protein Coding","O00189","51","GC07P110754","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AP4M1"
"CASZ1","Castor Zinc Finger 1","Protein Coding","Q86V15","51","GC01M022428","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASZ1"
"EBF3","EBF Transcription Factor 3","Protein Coding","Q9H4W6","51","GC10M129835","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EBF3"
"NACC1","Nucleus Accumbens Associated 1","Protein Coding","Q96RE7","51","GC19P151947","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NACC1"
"NAPB","NSF Attachment Protein Beta","Protein Coding","Q9H115","51","GC20M023374","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAPB"
"PGAP3","Post-GPI Attachment To Proteins Phospholipase 3","Protein Coding","Q96FM1","51","GC17M097108","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PGAP3"
"PUS7","Pseudouridine Synthase 7","Protein Coding","Q96PZ0","51","GC07M105439","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PUS7"
"RHOBTB2","Rho Related BTB Domain Containing 2","Protein Coding","Q9BYZ6","51","GC08P026101","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RHOBTB2"
"SLC35C1","Solute Carrier Family 35 Member C1","Protein Coding","Q96A29","51","GC11P049033","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC35C1"
"TRAPPC6B","Trafficking Protein Particle Complex Subunit 6B","Protein Coding","Q86SZ2","51","GC14M039147","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAPPC6B"
"AP4S1","Adaptor Related Protein Complex 4 Subunit Sigma 1","Protein Coding","Q9Y587","50","GC14P031025","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AP4S1"
"ARPC4","Actin Related Protein 2/3 Complex Subunit 4","Protein Coding","P59998","50","GC03P009792","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARPC4"
"CKAP2L","Cytoskeleton Associated Protein 2 Like","Protein Coding","Q8IYA6","50","GC02M112736","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CKAP2L"
"ELP2","Elongator Acetyltransferase Complex Subunit 2","Protein Coding","Q6IA86","50","GC18P036129","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELP2"
"LCA5","Lebercilin LCA5","Protein Coding","Q86VQ0","50","GC06M079484","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LCA5"
"MMP23B","Matrix Metallopeptidase 23B","Protein Coding","O75900","50","GC01P074943","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MMP23B"
"NAT8L","N-Acetyltransferase 8 Like","Protein Coding","Q8N9F0","50","GC04P029521","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAT8L"
"NOVA2","NOVA Alternative Splicing Regulator 2","Protein Coding","Q9UNW9","50","GC19M045933","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NOVA2"
"TBC1D23","TBC1 Domain Family Member 23","Protein Coding","Q9NUY8","50","GC03P100260","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TBC1D23"
"WDR4","WDR4 TRNA N7-Guanosine Methyltransferase Non-Catalytic Subunit","Protein Coding","P57081","50","GC21M042843","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR4"
"ZFX","Zinc Finger Protein X-Linked","Protein Coding","P17010","50","GC0XP024148","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZFX"
"AFF3","ALF Transcription Elongation Factor 3","Protein Coding","P51826","49","GC02M099545","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AFF3"
"ALKBH8","AlkB Homolog 8, TRNA Methyltransferase","Protein Coding","Q96BT7","49","GC11M107502","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ALKBH8"
"KIF15","Kinesin Family Member 15","Protein Coding","Q9NS87","49","GC03P064819","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIF15"
"NAA20","N-Alpha-Acetyltransferase 20, NatB Catalytic Subunit","Protein Coding","P61599","49","GC20P020068","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAA20"
"USP45","Ubiquitin Specific Peptidase 45","Protein Coding","Q70EL2","49","GC06M099432","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=USP45"
"AMER1","APC Membrane Recruitment Protein 1","Protein Coding","Q5JTC6","48","GC0XM064185","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AMER1"
"AP4E1","Adaptor Related Protein Complex 4 Subunit Epsilon 1","Protein Coding","Q9UPM8","48","GC15P193088","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AP4E1"
"CEP85L","Centrosomal Protein 85 Like","Protein Coding","Q5SZL2","48","GC06M118460","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CEP85L"
"FBXO28","F-Box Protein 28","Protein Coding","Q9NVF7","48","GC01P224325","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FBXO28"
"KPTN","Kaptin, Actin Binding Protein","Protein Coding","Q9Y664","48","GC19M047475","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KPTN"
"PIGF","Phosphatidylinositol Glycan Anchor Biosynthesis Class F","Protein Coding","Q07326","48","GC02M046580","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIGF"
"RD3","RD3 Regulator Of GUCY2D","Protein Coding","Q7Z3Z2","48","GC01M211476","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RD3"
"SPATA7","Spermatogenesis Associated 7","Protein Coding","Q9P0W8","48","GC14P088384","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPATA7"
"TANC2","Tetratricopeptide Repeat, Ankyrin Repeat And Coiled-Coil Containing 2","Protein Coding","Q9HCD6","48","GC17P155340","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TANC2"
"TTI2","TELO2 Interacting Protein 2","Protein Coding","Q6NXR4","48","GC08M033473","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTI2"
"CABP4","Calcium Binding Protein 4","Protein Coding","P57796","47","GC11P107978","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CABP4"
"NAA60","N-Alpha-Acetyltransferase 60, NatF Catalytic Subunit","Protein Coding","Q9H7X0","47","GC16P003443","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAA60"
"PTRHD1","Peptidyl-TRNA Hydrolase Domain Containing 1","Protein Coding","Q6GMV3","47","GC02M024790","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTRHD1"
"RTTN","Rotatin","Protein Coding","Q86VV8","47","GC18M070003","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RTTN"
"TMEM222","Transmembrane Protein 222","Protein Coding","Q9H0R3","47","GC01P076496","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMEM222"
"ZNF526","Zinc Finger Protein 526","Protein Coding","Q8TF50","47","GC19P042220","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF526"
"BCORL1","BCL6 Corepressor Like 1","Protein Coding","Q5H9F3","46","GC0XP129980","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCORL1"
"H4C5","H4 Clustered Histone 5","Protein Coding","P62805","46","GC06P184732","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H4C5"
"JRK","Jrk Helix-Turn-Helix Protein","Protein Coding","O75564","46","GC08M142657","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JRK"
"WBP4","WW Domain Binding Protein 4","Protein Coding","O75554","45","GC13P041061","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WBP4"
"LUZP1","Leucine Zipper Protein 1","Protein Coding","Q86V48","43","GC01M023096","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LUZP1"
"BICRA","BRD4 Interacting Chromatin Remodeling Complex Associated Protein","Protein Coding","Q9NZM4","42","GC19P152784","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BICRA"
"SVBP","Small Vasohibin Binding Protein","Protein Coding","Q8N300","41","GC01M042808","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SVBP"
"RNU4-2","RNA, U4 Small Nuclear 2","RNA Gene","","24","GC12M120291","0.377083480358124","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNU4-2"
"ADAM10","ADAM Metallopeptidase Domain 10","Protein Coding","O14672","67","GC15M058588","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAM10"
"TGFBR2","Transforming Growth Factor Beta Receptor 2","Protein Coding","P37173","65","GC03P030609","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGFBR2"
"ELANE","Elastase, Neutrophil Expressed","Protein Coding","P08246","64","GC19P151362","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELANE"
"RPS6KA1","Ribosomal Protein S6 Kinase A1","Protein Coding","Q15418","63","GC01P076421","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS6KA1"
"APC","APC Regulator Of WNT Signaling Pathway","Protein Coding","P25054","62","GC05P112707","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APC"
"CYP17A1","Cytochrome P450 Family 17 Subfamily A Member 1","Protein Coding","P05093","62","GC10M102830","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CYP17A1"
"ITGAV","Integrin Subunit Alpha V","Protein Coding","P06756","61","GC02P186589","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGAV"
"PRMT1","Protein Arginine Methyltransferase 1","Protein Coding","Q99873","61","GC19P049675","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRMT1"
"YAP1","Yes1 Associated Transcriptional Regulator","Protein Coding","P46937","61","GC11P102110","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YAP1"
"RUNX2","RUNX Family Transcription Factor 2","Protein Coding","Q13950","60","GC06P182087","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RUNX2"
"COL17A1","Collagen Type XVII Alpha 1 Chain","Protein Coding","Q9UMD9","58","GC10M104031","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL17A1"
"TP63","Tumor Protein P63","Protein Coding","Q9H3D4","58","GC03P189598","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TP63"
"P2RY2","Purinergic Receptor P2Y2","Protein Coding","P41231","57","GC11P108205","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=P2RY2"
"ITGB5","Integrin Subunit Beta 5","Protein Coding","P18084","56","GC03M124761","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGB5"
"KRT13","Keratin 13","Protein Coding","P13646","56","GC17M041500","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT13"
"GNA13","G Protein Subunit Alpha 13","Protein Coding","Q14344","55","GC17M065009","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GNA13"
"TRIM21","Tripartite Motif Containing 21","Protein Coding","P19474","55","GC11M004384","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM21"
"ID1","Inhibitor Of DNA Binding 1","Protein Coding","P41134","54","GC20P053053","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ID1"
"JARID2","Jumonji And AT-Rich Interaction Domain Containing 2","Protein Coding","Q92833","54","GC06P015246","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JARID2"
"MTA1","Metastasis Associated 1","Protein Coding","Q13330","54","GC14P105419","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTA1"
"YBX1","Y-Box Binding Protein 1","Protein Coding","P67809","54","GC01P042682","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YBX1"
"SND1","Staphylococcal Nuclease And Tudor Domain Containing 1","Protein Coding","Q7KZF4","52","GC07P127652","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SND1"
"STC1","Stanniocalcin 1","Protein Coding","P52823","52","GC08M023841","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STC1"
"CCN6","Cellular Communication Network Factor 6","Protein Coding","O95389","51","GC06P182823","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCN6"
"TRO","Trophinin","Protein Coding","Q12816","47","GC0XP054920","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRO"
"PIWIL2","Piwi Like RNA-Mediated Gene Silencing 2","Protein Coding","Q8TC59","46","GC08P022275","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIWIL2"
"HOXC10","Homeobox C10","Protein Coding","Q9NYD6","45","GC12P075322","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HOXC10"
"H4C14","H4 Clustered Histone 14","Protein Coding","P62805","39","GC01P149832","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=H4C14"
"SEMA3B-AS1","SEMA3B Antisense RNA 1 (Head To Head)","RNA Gene","","17","GC03M054818","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SEMA3B-AS1"
"TRA-TGC7-1","TRNA-Ala (Anticodon TGC) 7-1","RNA Gene","","14","GC06M106311","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRA-TGC7-1"
"MIR4443","MicroRNA 4443","RNA Gene","","12","GC03P064945","0.368857592344284","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR4443"
"LIMK1","LIM Domain Kinase 1","Protein Coding","P53667","62","GC07P074082","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIMK1"
"PDCD1","Programmed Cell Death 1","Protein Coding","Q15116","60","GC02M241849","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDCD1"
"CD47","CD47 Molecule","Protein Coding","Q08722","58","GC03M108043","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD47"
"CTSS","Cathepsin S","Protein Coding","P25774","58","GC01M150730","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTSS"
"SKP2","S-Phase Kinase Associated Protein 2","Protein Coding","Q13309","58","GC05P036151","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SKP2"
"LIMK2","LIM Domain Kinase 2","Protein Coding","P53671","57","GC22P031212","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LIMK2"
"NDRG1","N-Myc Downstream Regulated 1","Protein Coding","Q92597","57","GC08M133237","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDRG1"
"PSMC3","Proteasome 26S Subunit, ATPase 3","Protein Coding","P17980","57","GC11M139454","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMC3"
"TRIM28","Tripartite Motif Containing 28","Protein Coding","Q13263","57","GC19P058544","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM28"
"TSG101","Tumor Susceptibility 101","Protein Coding","Q99816","57","GC11M018468","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSG101"
"EIF3F","Eukaryotic Translation Initiation Factor 3 Subunit F","Protein Coding","O00303","56","GC11P007970","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF3F"
"SLC3A2","Solute Carrier Family 3 Member 2","Protein Coding","P08195","56","GC11P062856","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC3A2"
"THY1","Thy-1 Cell Surface Antigen","Protein Coding","P04216","56","GC11M140671","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=THY1"
"THPO","Thrombopoietin","Protein Coding","P40225","55","GC03M184371","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=THPO"
"POU1F1","POU Class 1 Homeobox 1","Protein Coding","P28069","54","GC03M087259","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POU1F1"
"P2RY13","Purinergic Receptor P2Y13","Protein Coding","Q9BPV8","53","GC03M151326","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=P2RY13"
"RBCK1","RANBP2-Type And C3HC4-Type Zinc Finger Containing 1","Protein Coding","Q9BYM8","53","GC20P000407","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RBCK1"
"VSIR","V-Set Immunoregulatory Receptor","Protein Coding","Q9H7M9","53","GC10M071748","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VSIR"
"EEF1E1","Eukaryotic Translation Elongation Factor 1 Epsilon 1","Protein Coding","O43324","52","GC06M008073","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EEF1E1"
"KLRK1","Killer Cell Lectin Like Receptor K1","Protein Coding","P26718","52","GC12M035797","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KLRK1"
"PSMD11","Proteasome 26S Subunit, Non-ATPase 11","Protein Coding","O00231","52","GC17P032444","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMD11"
"MTSS1","MTSS I-BAR Domain Containing 1","Protein Coding","O43312","49","GC08M124550","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTSS1"
"DHRS11","Dehydrogenase/Reductase 11","Protein Coding","Q6UWP2","47","GC17P154582","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DHRS11"
"GTF2A1","General Transcription Factor IIA Subunit 1","Protein Coding","P52655","43","GC14M081175","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GTF2A1"
"ACTBL2","Actin Beta Like 2","Protein Coding","Q562R1","42","GC05M057480","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACTBL2"
"RAB15","RAB15, Member RAS Oncogene Family","Protein Coding","P59190","42","GC14M064945","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB15"
"GAS5","Growth Arrest Specific 5","RNA Gene","","32","GC01M175146","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GAS5"
"MIRLET7D","MicroRNA Let-7d","RNA Gene","","31","GC09P094178","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIRLET7D"
"DLEU2","Deleted In Lymphocytic Leukemia 2","RNA Gene","","30","GC13M049913","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DLEU2"
"MIR196B","MicroRNA 196b","RNA Gene","","30","GC07M028227","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR196B"
"MIR23A","MicroRNA 23a","RNA Gene","","30","GC19M108248","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR23A"
"MIRLET7I","MicroRNA Let-7i","RNA Gene","","30","GC12P075610","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIRLET7I"
"MIR25","MicroRNA 25","RNA Gene","","29","GC07M100093","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR25"
"MIR425","MicroRNA 425","RNA Gene","","29","GC03M054741","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR425"
"MIRLET7B","MicroRNA Let-7b","RNA Gene","","29","GC22P092388","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIRLET7B"
"TTN-AS1","TTN Antisense RNA 1","RNA Gene","","26","GC02P178521","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTN-AS1"
"MIR374A","MicroRNA 374a","RNA Gene","","25","GC0XM074300","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR374A"
"TEX41","Testis Expressed 41","RNA Gene","","25","GC02P154620","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TEX41"
"MIR320C1","MicroRNA 320c-1","RNA Gene","","22","GC18P021683","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR320C1"
"CERNA3","Competing Endogenous LncRNA 3 For MiR-645","RNA Gene","","21","GC08P056444","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CERNA3"
"MIR320C2","MicroRNA 320c-2","RNA Gene","","18","GC18P024321","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR320C2"
"MIR630","MicroRNA 630","RNA Gene","","16","GC15P072587","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR630"
"SCIRT","Stem Cell Inhibitory RNA Transcript","RNA Gene","","12","GC06M110876","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCIRT"
"MIR3667","MicroRNA 3667","RNA Gene","","11","GC22M049543","0.32991623878479","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR3667"
"SMAD2","SMAD Family Member 2","Protein Coding","Q15796","65","GC18M047809","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMAD2"
"SMAD4","SMAD Family Member 4","Protein Coding","Q13485","65","GC18P051028","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMAD4"
"CTSB","Cathepsin B","Protein Coding","P07858","64","GC08M011842","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTSB"
"EPAS1","Endothelial PAS Domain Protein 1","Protein Coding","Q99814","64","GC02P046293","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPAS1"
"TGFB2","Transforming Growth Factor Beta 2","Protein Coding","P61812","64","GC01P218345","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGFB2"
"WNT5A","Wnt Family Member 5A","Protein Coding","P41221","64","GC03M055465","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WNT5A"
"HDAC3","Histone Deacetylase 3","Protein Coding","O15379","63","GC05M141620","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDAC3"
"ITGB1","Integrin Subunit Beta 1","Protein Coding","P05556","62","GC10M037195","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGB1"
"TNC","Tenascin C","Protein Coding","P24821","62","GC09M115019","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNC"
"KIF11","Kinesin Family Member 11","Protein Coding","P52732","61","GC10P092574","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KIF11"
"VEGFA","Vascular Endothelial Growth Factor A","Protein Coding","P15692","61","GC06P043770","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VEGFA"
"LAMC2","Laminin Subunit Gamma 2","Protein Coding","Q13753","60","GC01P183186","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LAMC2"
"LOX","Lysyl Oxidase","Protein Coding","P28300","60","GC05M122063","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOX"
"SMAD6","SMAD Family Member 6","Protein Coding","O43541","60","GC15P066702","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMAD6"
"THBS2","Thrombospondin 2","Protein Coding","P35442","60","GC06M169215","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=THBS2"
"WNT1","Wnt Family Member 1","Protein Coding","P04628","60","GC12P075041","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WNT1"
"IHH","Indian Hedgehog Signaling Molecule","Protein Coding","Q14623","59","GC02M219054","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IHH"
"DCLK1","Doublecortin Like Kinase 1","Protein Coding","O15075","58","GC13M035768","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DCLK1"
"LARS2","Leucyl-TRNA Synthetase 2, Mitochondrial","Protein Coding","Q15031","58","GC03P064830","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LARS2"
"NECTIN1","Nectin Cell Adhesion Molecule 1","Protein Coding","Q15223","58","GC11M140677","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NECTIN1"
"STAR","Steroidogenic Acute Regulatory Protein","Protein Coding","P49675","58","GC08M038836","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAR"
"TACSTD2","Tumor Associated Calcium Signal Transducer 2","Protein Coding","P09758","58","GC01M058575","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TACSTD2"
"BMP6","Bone Morphogenetic Protein 6","Protein Coding","P22004","57","GC06P007726","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BMP6"
"HCRTR2","Hypocretin Receptor 2","Protein Coding","O43614","57","GC06P055106","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HCRTR2"
"KRT19","Keratin 19","Protein Coding","P08727","57","GC17M041523","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT19"
"NRP2","Neuropilin 2","Protein Coding","O60462","57","GC02P205681","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NRP2"
"IL12A","Interleukin 12A","Protein Coding","P29459","56","GC03P159988","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL12A"
"TRPC4","Transient Receptor Potential Cation Channel Subfamily C Member 4","Protein Coding","Q9UBN4","56","GC13M043034","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRPC4"
"ACP1","Acid Phosphatase 1","Protein Coding","P24666","55","GC02P001239","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACP1"
"ARHGEF7","Rho Guanine Nucleotide Exchange Factor 7","Protein Coding","Q14155","55","GC13P111114","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARHGEF7"
"POSTN","Periostin","Protein Coding","Q15063","55","GC13M037562","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=POSTN"
"SALL4","Spalt Like Transcription Factor 4","Protein Coding","Q9UJQ4","55","GC20M051784","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SALL4"
"SDC1","Syndecan 1","Protein Coding","P18827","55","GC02M020200","0.285715848207474","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SDC1"
