Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"PCSK1N","Proprotein Convertase Subtilisin/Kexin Type 1 Inhibitor","Protein Coding","Q9UHG2","46","GC0XM048831","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PCSK1N"
"SCAMP5","Secretory Carrier Membrane Protein 5","Protein Coding","Q8TAC9","46","GC15P074957","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SCAMP5"
"TPCN1","Two Pore Segment Channel 1","Protein Coding","Q9ULQ1","46","GC12P113221","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TPCN1"
"DPH6","Diphthamine Biosynthesis 6","Protein Coding","Q7L8W6","45","GC15M047951","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DPH6"
"ELMOD1","ELMO Domain Containing 1","Protein Coding","Q8N336","45","GC11P109381","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ELMOD1"
"FAM171A2","Family With Sequence Similarity 171 Member A2","Protein Coding","A8MVW0","45","GC17M044353","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FAM171A2"
"MAPK15","Mitogen-Activated Protein Kinase 15","Protein Coding","Q8TD08","45","GC08P143716","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAPK15"
"MICALL2","MICAL Like 2","Protein Coding","Q8IY33","45","GC07M003961","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MICALL2"
"MLF2","Myeloid Leukemia Factor 2","Protein Coding","Q15773","45","GC12M035667","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MLF2"
"PFDN1","Prefoldin Subunit 1","Protein Coding","O60925","45","GC05M140350","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PFDN1"
"PFDN6","Prefoldin Subunit 6","Protein Coding","O15212","45","GC06P033289","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PFDN6"
"PTPRQ","Protein Tyrosine Phosphatase Receptor Type Q","Protein Coding","Q9UMZ3","45","GC12P080402","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPRQ"
"RAB3B","RAB3B, Member RAS Oncogene Family","Protein Coding","P20337","45","GC01M051907","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB3B"
"RABAC1","Rab Acceptor 1","Protein Coding","Q9UI14","45","GC19M041956","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RABAC1"
"RHBDD2","Rhomboid Domain Containing 2","Protein Coding","Q6NTF9","45","GC07P075842","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RHBDD2"
"YIF1A","Yip1 Interacting Factor Homolog A, Membrane Trafficking Protein","Protein Coding","O95070","45","GC11M139822","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YIF1A"
"ZSCAN21","Zinc Finger And SCAN Domain Containing 21","Protein Coding","Q9Y5A6","45","GC07P100049","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZSCAN21"
"ABLIM3","Actin Binding LIM Protein Family Member 3","Protein Coding","O94929","44","GC05P149141","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABLIM3"
"ANKS4B","Ankyrin Repeat And Sterile Alpha Motif Domain Containing 4B","Protein Coding","Q8N8V4","44","GC16P120635","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANKS4B"
"CDKL2","Cyclin Dependent Kinase Like 2","Protein Coding","Q92772","44","GC04M075576","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDKL2"
"CRYBG1","Crystallin Beta-Gamma Domain Containing 1","Protein Coding","Q9Y4K1","44","GC06P182662","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CRYBG1"
"DNAJB8","DnaJ Heat Shock Protein Family (Hsp40) Member B8","Protein Coding","Q8NHS0","44","GC03M128462","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DNAJB8"
"GPHA2","Glycoprotein Hormone Subunit Alpha 2","Protein Coding","Q96T91","44","GC11M139745","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPHA2"
"LAMB4","Laminin Subunit Beta 4","Protein Coding","A4D0S4","44","GC07M108023","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LAMB4"
"MUCL3","Mucin Like 3","Protein Coding","Q3MIW9","44","GC06P189253","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MUCL3"
"PAAF1","Proteasomal ATPase Associated Factor 1","Protein Coding","Q9BRP4","44","GC11P073876","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PAAF1"
"PEAK1","Pseudopodium Enriched Atypical Kinase 1","Protein Coding","Q9H792","44","GC15M077100","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PEAK1"
"LRRC46","Leucine Rich Repeat Containing 46","Protein Coding","Q96FV0","43","GC17P047831","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRRC46"
"MEA1","Male-Enhanced Antigen 1","Protein Coding","Q16626","43","GC06M106714","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MEA1"
"NBPF3","NBPF Member 3","Protein Coding","Q9H094","43","GC01P076131","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=NBPF3"
"RALYL","RALY RNA Binding Protein Like","Protein Coding","Q86SE5","43","GC08P084182","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RALYL"
"WDR46","WD Repeat Domain 46","Protein Coding","O15213","43","GC06M033279","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=WDR46"
"ZBED3","Zinc Finger BED-Type Containing 3","Protein Coding","Q96IU2","43","GC05M077072","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZBED3"
"LEPROT","Leptin Receptor Overlapping Transcript","Protein Coding","O15243","42","GC01P065420","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LEPROT"
"MTARC1","Mitochondrial Amidoxime Reducing Component 1","Protein Coding","Q5VT66","42","GC01P220788","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTARC1"
"SELENOW","Selenoprotein W","Protein Coding","P63302","42","GC19P152793","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SELENOW"
"ZNF777","Zinc Finger Protein 777","Protein Coding","Q9ULD5","42","GC07M149431","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZNF777"
"ARL6IP5","ARF Like GTPase 6 Interacting Protein 5","Protein Coding","O75915","41","GC03P069084","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARL6IP5"
"DTWD2","DTW Domain Containing 2","Protein Coding","Q8NBA8","41","GC05M118836","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=DTWD2"
"EMC8","ER Membrane Protein Complex Subunit 8","Protein Coding","O43402","41","GC16M085771","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EMC8"
"ACSM6","Acyl-CoA Synthetase Medium Chain Family Member 6","Protein Coding","Q6P461","40","GC10P095194","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACSM6"
"CIROZ","Ciliated Left-Right Organizer Protein Containing ZP-N Domains","Protein Coding","Q8N9H9","40","GC01M010946","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CIROZ"
"EMC7","ER Membrane Protein Complex Subunit 7","Protein Coding","Q9NPA0","40","GC15M034084","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EMC7"
"IQCD","IQ Motif Containing D","Protein Coding","Q96DY2","40","GC12M113195","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IQCD"
"LRTM1","Leucine Rich Repeats And Transmembrane Domains 1","Protein Coding","Q9HBL6","40","GC03M054929","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LRTM1"
"MIS18A","MIS18 Kinetochore Protein A","Protein Coding","Q9NYP9","40","GC21M032154","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIS18A"
"RETREG2","Reticulophagy Regulator Family Member 2","Protein Coding","Q8NC44","40","GC02P220483","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RETREG2"
"SERF1A","Small EDRK-Rich Factor 1A","Protein Coding","O75920","40","GC05P070900","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERF1A"
"MTERF2","Mitochondrial Transcription Termination Factor 2","Protein Coding","Q49AM1","39","GC12M106977","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MTERF2"
"OSCP1","Organic Solute Carrier Partner 1","Protein Coding","Q8WVF1","39","GC01M036415","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OSCP1"
"TDRD12","Tudor Domain Containing 12","Protein Coding","Q587J7","38","GC19P032719","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TDRD12"
"UBL4B","Ubiquitin Like 4B","Protein Coding","Q8N7F7","38","GC01P111974","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBL4B"
"PRELID3A","PRELI Domain Containing 3A","Protein Coding","Q96N28","36","GC18P025138","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRELID3A"
"OR13C4","Olfactory Receptor Family 13 Subfamily C Member 4","Protein Coding","Q8NGS5","34","GC09M104526","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OR13C4"
"TSGA13","Testis Specific 13","Protein Coding","Q96PP4","34","GC07M130668","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSGA13"
"MRGPRE","MAS Related GPR Family Member E","Protein Coding","Q86SM8","33","GC11M015159","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MRGPRE"
"SERF1B","Small EDRK-Rich Factor 1B","Protein Coding","O75920","30","GC05P070025","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERF1B"
"HSPA7","Heat Shock Protein Family A (Hsp70) Member 7 (Pseudogene)","Pseudogene","P48741","28","GC01P161606","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSPA7"
"MIR302A","MicroRNA 302a","RNA Gene","","28","GC04M113185","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR302A"
"MIR301A","MicroRNA 301a","RNA Gene","","27","GC17M059151","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR301A"
"MIR323A","MicroRNA 323a","RNA Gene","","27","GC14P121359","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR323A"
"RN7SL1","RNA Component Of Signal Recognition Particle 7SL1","RNA Gene","","26","GC14P058019","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RN7SL1"
"TTN-AS1","TTN Antisense RNA 1","RNA Gene","","26","GC02P178521","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TTN-AS1"
"BICDL3P","BICD Family Like 3, Pseudogene","Pseudogene","","24","GC07P095781","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BICDL3P"
"MIR20B","MicroRNA 20b","RNA Gene","","24","GC0XM135410","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR20B"
"MIR498","MicroRNA 498","RNA Gene","","24","GC19P153069","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR498"
"MIR625","MicroRNA 625","RNA Gene","","23","GC14P065471","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR625"
"MT-TV","Mitochondrially Encoded TRNA-Val (GUN)","RNA Gene","","23","GCMTP001605","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-TV"
"LINC01104","Long Intergenic Non-Protein Coding RNA 1104","RNA Gene","","22","GC02P100217","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01104"
"MIR1262","MicroRNA 1262","RNA Gene","","22","GC01M068183","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR1262"
"MIR769","MicroRNA 769","RNA Gene","","22","GC19P046018","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR769"
"MT-TF","Mitochondrially Encoded TRNA-Phe (UUU/C)","RNA Gene","","22","GCMTP000580","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-TF"
"MT-TH","Mitochondrially Encoded TRNA-His (CAU/C)","RNA Gene","","22","GCMTP012140","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-TH"
"MT-TN","Mitochondrially Encoded TRNA-Asn (AAU/C)","RNA Gene","","22","GCMTM005659","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-TN"
"MT-TS1","Mitochondrially Encoded TRNA-Ser (UCN) 1","RNA Gene","","22","GCMTM007447","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-TS1"
"MIR190B","MicroRNA 190b","RNA Gene","","21","GC01M154193","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR190B"
"MIR320B1","MicroRNA 320b-1","RNA Gene","","21","GC01P116671","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR320B1"
"MIR522","MicroRNA 522","RNA Gene","","21","GC19P053751","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR522"
"MT-TM","Mitochondrially Encoded TRNA-Met (AUA/G)","RNA Gene","","21","GCMTP004404","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-TM"
"MIR147B","MicroRNA 147b","RNA Gene","","20","GC15P045433","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR147B"
"MIR320B2","MicroRNA 320b-2","RNA Gene","","20","GC01M224257","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR320B2"
"MIR655","MicroRNA 655","RNA Gene","","20","GC14P121391","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR655"
"MT-TA","Mitochondrially Encoded TRNA-Ala (GCN)","RNA Gene","","20","GCMTM005589","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-TA"
"MT-TC","Mitochondrially Encoded TRNA-Cys (UGU/C)","RNA Gene","","20","GCMTM005763","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-TC"
"MT-TR","Mitochondrially Encoded TRNA-Arg (CGN)","RNA Gene","","20","GCMTP010407","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-TR"
"MT-TY","Mitochondrially Encoded TRNA-Tyr (UAU/C)","RNA Gene","","20","GCMTM005828","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT-TY"
"SOD1-DT","SOD1 Divergent Transcript","RNA Gene","","18","GC21M032104","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SOD1-DT"
"LINC01432","Long Intergenic Non-Protein Coding RNA 1432","RNA Gene","","17","GC20P022054","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LINC01432"
"MIR486-2","MicroRNA 486-2","RNA Gene","","16","GC08P044893","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR486-2"
"MIR3189","MicroRNA 3189","RNA Gene","","15","GC19P018386","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR3189"
"MIR520F","MicroRNA 520f","RNA Gene","","15","GC19P053682","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR520F"
"MT1XP1","Metallothionein 1X Pseudogene 1","Pseudogene","","13","GC01M022612","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MT1XP1"
"TRN-GTT2-1","TRNA-Asn (Anticodon GTT) 2-1","RNA Gene","","13","GC01P176401","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRN-GTT2-1"
"MIR8485","MicroRNA 8485","RNA Gene","","11","GC02M050697","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR8485"
"LOC130056217","ATAC-STARR-Seq Lymphoblastoid Silent Region 5988","Functional Element","","9","GC14P087993","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC130056217"
"LOC129933272","ATAC-STARR-Seq Lymphoblastoid Active Region 15435","Functional Element","","6","GC02P029547","0.2486432492733","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC129933272"
"ATR","ATR Serine/Threonine Kinase","Protein Coding","Q13535","67","GC03M142449","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATR"
"PTPN11","Protein Tyrosine Phosphatase Non-Receptor Type 11","Protein Coding","Q06124","67","GC12P112418","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPN11"
"JAK1","Janus Kinase 1","Protein Coding","P23458","66","GC01M064833","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=JAK1"
"PDGFRA","Platelet Derived Growth Factor Receptor Alpha","Protein Coding","P16234","66","GC04P054229","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PDGFRA"
"TYK2","Tyrosine Kinase 2","Protein Coding","P29597","66","GC19M010350","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TYK2"
"AURKA","Aurora Kinase A","Protein Coding","O14965","65","GC20M056370","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AURKA"
"AURKB","Aurora Kinase B","Protein Coding","Q96GD4","65","GC17M096240","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AURKB"
"TGFBR2","Transforming Growth Factor Beta Receptor 2","Protein Coding","P37173","65","GC03P030609","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TGFBR2"
"CDK6","Cyclin Dependent Kinase 6","Protein Coding","Q00534","64","GC07M092604","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CDK6"
"EPAS1","Endothelial PAS Domain Protein 1","Protein Coding","Q99814","64","GC02P046293","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPAS1"
"FLT1","Fms Related Receptor Tyrosine Kinase 1","Protein Coding","P17948","64","GC13M028300","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FLT1"
"IFNGR1","Interferon Gamma Receptor 1","Protein Coding","P15260","64","GC06M137197","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IFNGR1"
"TERT","Telomerase Reverse Transcriptase","Protein Coding","O14746","64","GC05M001253","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=TERT"
"CXCR2","C-X-C Motif Chemokine Receptor 2","Protein Coding","P25025","63","GC02P218125","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CXCR2"
"IL6ST","Interleukin 6 Cytokine Family Signal Transducer","Protein Coding","P40189","63","GC05M055935","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=IL6ST"
"APC","APC Regulator Of WNT Signaling Pathway","Protein Coding","P25054","62","GC05P112707","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=APC"
"CAMK2D","Calcium/Calmodulin Dependent Protein Kinase II Delta","Protein Coding","Q13557","62","GC04M113418","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAMK2D"
"COL1A1","Collagen Type I Alpha 1 Chain","Protein Coding","P02452","62","GC17M097561","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=COL1A1"
"CTSK","Cathepsin K","Protein Coding","P43235","62","GC01M167274","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTSK"
"FZD4","Frizzled Class Receptor 4","Protein Coding","Q9ULV1","62","GC11M086945","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=FZD4"
"GYS1","Glycogen Synthase 1","Protein Coding","P13807","62","GC19M109023","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GYS1"
"KRT18","Keratin 18","Protein Coding","P05783","62","GC12P052948","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KRT18"
"LEPR","Leptin Receptor","Protein Coding","P48357","62","GC01P078814","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LEPR"
"PAK3","P21 (RAC1) Activated Kinase 3","Protein Coding","O75914","62","GC0XP110944","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PAK3"
"PNP","Purine Nucleoside Phosphorylase","Protein Coding","P00491","62","GC14P057221","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PNP"
"PRKCQ","Protein Kinase C Theta","Protein Coding","Q04759","62","GC10M007262","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKCQ"
"PRKD1","Protein Kinase D1","Protein Coding","Q15139","62","GC14M029576","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKD1"
"PTPN6","Protein Tyrosine Phosphatase Non-Receptor Type 6","Protein Coding","P29350","62","GC12P074082","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPN6"
"RUNX1","RUNX Family Transcription Factor 1","Protein Coding","Q01196","62","GC21M034787","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RUNX1"
"SMARCA2","SWI/SNF Related BAF Chromatin Remodeling Complex Subunit ATPase 2","Protein Coding","P51531","62","GC09P001980","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMARCA2"
"SPARC","Secreted Protein Acidic And Cysteine Rich","Protein Coding","P09486","62","GC05M151661","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPARC"
"ZEB1","Zinc Finger E-Box Binding Homeobox 1","Protein Coding","P37275","62","GC10P031318","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZEB1"
"ABCC1","ATP Binding Cassette Subfamily C Member 1 (ABCC1 Blood Group)","Protein Coding","P33527","61","GC16P015949","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCC1"
"ABCC2","ATP Binding Cassette Subfamily C Member 2","Protein Coding","Q92887","61","GC10P099782","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ABCC2"
"AHCY","Adenosylhomocysteinase","Protein Coding","P23526","61","GC20M036781","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=AHCY"
"CCND2","Cyclin D2","Protein Coding","P30279","61","GC12P074004","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCND2"
"CHRM2","Cholinergic Receptor Muscarinic 2","Protein Coding","P08172","61","GC07P136868","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHRM2"
"GABBR1","Gamma-Aminobutyric Acid Type B Receptor Subunit 1","Protein Coding","Q9UBS5","61","GC06M029555","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=GABBR1"
"HCN4","Hyperpolarization Activated Cyclic Nucleotide Gated Potassium Channel 4","Protein Coding","Q9Y3Q4","61","GC15M073319","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HCN4"
"ITGB6","Integrin Subunit Beta 6","Protein Coding","P18564","61","GC02M160099","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGB6"
"KDM1A","Lysine Demethylase 1A","Protein Coding","O60341","61","GC01P023019","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=KDM1A"
"OAT","Ornithine Aminotransferase","Protein Coding","P04181","61","GC10M124397","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=OAT"
"PKN1","Protein Kinase N1","Protein Coding","Q16512","61","GC19P014433","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PKN1"
"PLCB1","Phospholipase C Beta 1","Protein Coding","Q9NQ66","61","GC20P008077","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLCB1"
"PRKAA2","Protein Kinase AMP-Activated Catalytic Subunit Alpha 2","Protein Coding","P54646","61","GC01P056645","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKAA2"
"RDX","Radixin","Protein Coding","P35241","61","GC11M109864","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RDX"
"RXRA","Retinoid X Receptor Alpha","Protein Coding","P19793","61","GC09P134317","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=RXRA"
"SLC16A1","Solute Carrier Family 16 Member 1","Protein Coding","P53985","61","GC01M113155","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC16A1"
"SLC29A1","Solute Carrier Family 29 Member 1 (Augustine Blood Group)","Protein Coding","Q99808","61","GC06P044219","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC29A1"
"SLC6A9","Solute Carrier Family 6 Member 9","Protein Coding","P48067","61","GC01M043991","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC6A9"
"STK4","Serine/Threonine Kinase 4","Protein Coding","Q13043","61","GC20P044966","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=STK4"
"VLDLR","Very Low Density Lipoprotein Receptor","Protein Coding","P98155","61","GC09P002611","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=VLDLR"
"YAP1","Yes1 Associated Transcriptional Regulator","Protein Coding","P46937","61","GC11P102110","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=YAP1"
"ANXA2","Annexin A2","Protein Coding","P07355","60","GC15M060347","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANXA2"
"ARHGEF2","Rho/Rac Guanine Nucleotide Exchange Factor 2","Protein Coding","Q92974","60","GC01M155946","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARHGEF2"
"ATF2","Activating Transcription Factor 2","Protein Coding","P15336","60","GC02M175072","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATF2"
"ATP2B3","ATPase Plasma Membrane Ca2+ Transporting 3","Protein Coding","Q16720","60","GC0XP153517","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP2B3"
"BIRC3","Baculoviral IAP Repeat Containing 3","Protein Coding","Q13489","60","GC11P102317","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=BIRC3"
"CA12","Carbonic Anhydrase 12","Protein Coding","O43570","60","GC15M063321","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CA12"
"CACNA1E","Calcium Voltage-Gated Channel Subunit Alpha1 E","Protein Coding","Q15878","60","GC01P181317","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CACNA1E"
"CARM1","Coactivator Associated Arginine Methyltransferase 1","Protein Coding","Q86X55","60","GC19P010871","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CARM1"
"CCNB1","Cyclin B1","Protein Coding","P14635","60","GC05P069167","0.175817310810089","https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCNB1"
