Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
"LOC105375536","Uncharacterized LOC105375536","RNA Gene","","4","GC07P140925","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105375536"
"LOC105375630","Uncharacterized LOC105375630","RNA Gene","","4","GC08P088327","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105375630"
"LOC105375817","POTE Ankyrin Domain Family Member A-Like","Protein Coding","","4","GC08M047100","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105375817"
"LOC105375993","Uncharacterized LOC105375993","RNA Gene","","4","GC09P023851","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105375993"
"LOC105376289","Uncharacterized LOC105376289","RNA Gene","","4","GC09P152926","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105376289"
"LOC105378993","Uncharacterized LOC105378993","RNA Gene","","4","GC05M061305","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105378993"
"LOC105379083","Uncharacterized LOC105379083","RNA Gene","","4","GC05M093135","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105379083"
"LOC107984238","Uncharacterized LOC107984238","RNA Gene","","4","GC10M063644","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC107984238"
"LOC107984711","Uncharacterized LOC107984711","RNA Gene","","4","GC14M072897","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC107984711"
"LOC107985868","Uncharacterized LOC107985868","RNA Gene","","4","GC02M037375","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC107985868"
"LOC107985926","Uncharacterized LOC107985926","RNA Gene","","4","GC02P102042","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC107985926"
"LOC107986015","Uncharacterized LOC107986015","RNA Gene","","4","GC03M060256","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC107986015"
"LOC107986465","Uncharacterized LOC107986465","RNA Gene","","4","GC05P159477","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC107986465"
"LOC124901298","Uncharacterized LOC124901298","RNA Gene","","4","GC06M109906","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124901298"
"LOC124901302","Uncharacterized LOC124901302","RNA Gene","","4","GC06M109907","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124901302"
"LOC124901622","Uncharacterized LOC124901622","RNA Gene","","4","GC07M045699","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124901622"
"LOC124902679","Uncharacterized LOC124902679","RNA Gene","","4","GC11P107468","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124902679"
"LOC124902948","Uncharacterized LOC124902948","RNA Gene","","4","GC12P075513","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124902948"
"LOC124903328","Uncharacterized LOC124903328","RNA Gene","","4","GC14P064227","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124903328"
"LOC124903392","Uncharacterized LOC124903392","RNA Gene","","4","GC14M103540","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124903392"
"LOC124903780","Uncharacterized LOC124903780","RNA Gene","","4","GC16P121777","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124903780"
"LOC124904475","Uncharacterized LOC124904475","RNA Gene","","4","GC01P193454","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124904475"
"LOC124904955","Uncharacterized LOC124904955","RNA Gene","","4","GC20P063498","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124904955"
"SNODBsnoDB1551","","RNA Gene","","4","GC16P127945","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNODBsnoDB1551"
"lnc-AMPD1-1","","RNA Gene","","4","GC01M114876","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-AMPD1-1"
"lnc-ANKK1-4","","RNA Gene","","4","GC11P113520","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-ANKK1-4"
"lnc-CHRM2-3","","RNA Gene","","4","GC07P165616","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-CHRM2-3"
"lnc-FBXL6-1","","RNA Gene","","4","GC08M147393","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-FBXL6-1"
"lnc-FGF8-2","","RNA Gene","","4","GC10M101734","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-FGF8-2"
"lnc-GIN1-4","","RNA Gene","","4","GC05M103295","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-GIN1-4"
"lnc-GNG5-6","","RNA Gene","","4","GC01M083949","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-GNG5-6"
"lnc-HLA-DMA-2","","RNA Gene","","4","GC06M032948","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-HLA-DMA-2"
"lnc-HLA-DMB-1","","RNA Gene","","4","GC06M106550","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-HLA-DMB-1"
"lnc-HLA-DRA-3","","RNA Gene","","4","GC06P185323","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-HLA-DRA-3"
"lnc-HLA-DRB1-4","","RNA Gene","","4","GC06M106529","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-HLA-DRB1-4"
"lnc-ITIH4-2","","RNA Gene","","4","GC03M052810","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-ITIH4-2"
"lnc-JMJD1C-4","","RNA Gene","","4","GC10M063168","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-JMJD1C-4"
"lnc-LRRC4-3","","RNA Gene","","4","GC07M128151","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-LRRC4-3"
"lnc-MANBA-4","","RNA Gene","","4","GC04M102262","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-MANBA-4"
"lnc-NARS2-2","","RNA Gene","","4","GC11M140178","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-NARS2-2"
"lnc-PCGF6-2","","RNA Gene","","4","GC10M103127","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-PCGF6-2"
"lnc-PPP2R3A-1","","RNA Gene","","4","GC03P143270","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-PPP2R3A-1"
"lnc-PTGIS-2","","RNA Gene","","4","GC20M049474","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-PTGIS-2"
"lnc-RASA1-25","","RNA Gene","","4","GC05P088919","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-RASA1-25"
"lnc-RBBP6-1","","RNA Gene","","4","GC16P024704","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-RBBP6-1"
"lnc-RNF38-2","","RNA Gene","","4","GC09M036313","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-RNF38-2"
"lnc-RNF39-5","","RNA Gene","","4","GC06M109812","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-RNF39-5"
"lnc-SLC39A8-1","","RNA Gene","","4","GC04M102269","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-SLC39A8-1"
"lnc-TFDP2-5","","RNA Gene","","4","GC03M141945","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-TFDP2-5"
"lnc-TMA7-2","","RNA Gene","","4","GC03P064963","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-TMA7-2"
"lnc-TMEM243-2","","RNA Gene","","4","GC07M087163","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-TMEM243-2"
"lnc-XRCC3-5","","RNA Gene","","4","GC14M103738","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-XRCC3-5"
"lnc-XRCC3-6","","RNA Gene","","4","GC14M103741","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-XRCC3-6"
"piR-30961-004","","RNA Gene","","4","GC06M110038","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-30961-004"
"piR-31534-591","","RNA Gene","","4","GC06M110052","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-31534-591"
"piR-32264","","RNA Gene","","4","GC06M110072","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-32264"
"piR-32287-076","","RNA Gene","","4","GC07P002007","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-32287-076"
"piR-32497","","RNA Gene","","4","GC15M162962","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-32497"
"piR-33437-005","","RNA Gene","","4","GC06M110112","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-33437-005"
"piR-33804-054","","RNA Gene","","4","GC06P189479","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-33804-054"
"piR-33804-058","","RNA Gene","","4","GC06M106551","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-33804-058"
"piR-33804-067","","RNA Gene","","4","GC07P001982","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-33804-067"
"piR-35674-394","","RNA Gene","","4","GC04M102032","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-35674-394"
"piR-36588-051","","RNA Gene","","4","GC10P105119","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-36588-051"
"piR-38423-053","","RNA Gene","","4","GC05M108273","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-38423-053"
"piR-38512-002","","RNA Gene","","4","GC06P189687","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-38512-002"
"piR-38512-003","","RNA Gene","","4","GC06P189688","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-38512-003"
"piR-41306-259","","RNA Gene","","4","GC08M038433","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-41306-259"
"piR-42700-020","","RNA Gene","","4","GC10M102302","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-42700-020"
"piR-43105-128","","RNA Gene","","4","GC12P089375","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-43105-128"
"piR-43105-458","","RNA Gene","","4","GC03M049383","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-43105-458"
"piR-44434","","RNA Gene","","4","GC22P092253","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-44434"
"piR-46847-220","","RNA Gene","","4","GC06M106444","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-46847-220"
"piR-49732-056","","RNA Gene","","4","GC10P104785","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-49732-056"
"piR-50443-397","","RNA Gene","","4","GC05P108173","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-50443-397"
"piR-50444-343","","RNA Gene","","4","GC21P029644","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-50444-343"
"piR-51245","","RNA Gene","","4","GC02P235038","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-51245"
"piR-52294-005","","RNA Gene","","4","GC01P085335","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-52294-005"
"piR-55705-047","","RNA Gene","","4","GC07M082775","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-55705-047"
"piR-56186-060","","RNA Gene","","4","GC05P090189","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-56186-060"
"piR-57133-513","","RNA Gene","","4","GC06P181958","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-57133-513"
"piR-57460-489","","RNA Gene","","4","GC03M054783","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-57460-489"
"piR-61101-371","","RNA Gene","","4","GC02M027812","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-61101-371"
"piR-61101-601","","RNA Gene","","4","GC07P024782","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-61101-601"
"piR-61365-016","","RNA Gene","","4","GC07P024791","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-61365-016"
"piR-61514-118","","RNA Gene","","4","GC03M137397","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-61514-118"
"piR-61532-255","","RNA Gene","","4","GC05M153205","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-61532-255"
"ENSG00000295684","Novel Transcript","RNA Gene","","3","GC09M122585","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000295684"
"ENSG00000295924","Novel Transcript","RNA Gene","","3","GC03M137320","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000295924"
"ENSG00000296271","Novel Transcript","RNA Gene","","3","GC02M120229","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000296271"
"ENSG00000298343","Novel Transcript","RNA Gene","","3","GC13M105978","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000298343"
"ENSG00000299430","Novel Transcript","RNA Gene","","3","GC11P133968","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000299430"
"ENSG00000299769","Novel Transcript","RNA Gene","","3","GC06P184447","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000299769"
"ENSG00000300799","Novel Transcript, Sense Intronic To DPYD","RNA Gene","","3","GC01M097925","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000300799"
"ENSG00000302227","Novel Transcript","RNA Gene","","3","GC10M101736","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000302227"
"ENSG00000302504","Novel Transcript","RNA Gene","","3","GC16M066101","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000302504"
"ENSG00000303518","Novel Transcript","RNA Gene","","3","GC08M142202","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000303518"
"ENSG00000305287","Novel Transcript","RNA Gene","","3","GC03P143465","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000305287"
"ENSG00000306270","Novel Transcript","RNA Gene","","3","GC05M153088","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000306270"
"ENSG00000308245","Novel Transcript, Antisense To CCR6","RNA Gene","","3","GC06M167140","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000308245"
"HSALNG0006236","","RNA Gene","","3","GC01M114877","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0006236"
"HSALNG0019785","","RNA Gene","","3","GC02P156292","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0019785"
"HSALNG0026193","","RNA Gene","","3","GC03M054901","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0026193"
"HSALNG0048777","","RNA Gene","","3","GC06M109233","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0048777"
"HSALNG0048857","","RNA Gene","","3","GC06M109255","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0048857"
"HSALNG0049233","","RNA Gene","","3","GC06P184827","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0049233"
"HSALNG0052161","","RNA Gene","","3","GC06P098843","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0052161"
"HSALNG0057682","","RNA Gene","","3","GC07P045442","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0057682"
"HSALNG0063838","","RNA Gene","","3","GC08P021057","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0063838"
"HSALNG0064184","","RNA Gene","","3","GC08P027556","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0064184"
"HSALNG0064475-002","","RNA Gene","","3","GC08P034360","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0064475-002"
"HSALNG0066361","","RNA Gene","","3","GC08M077578","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0066361"
"HSALNG0080241","","RNA Gene","","3","GC10M101761","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0080241"
"HSALNG0110304","","RNA Gene","","3","GC16M024693","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0110304"
"HSALNG0111945","","RNA Gene","","3","GC16P062045","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0111945"
"HSALNG0112522","","RNA Gene","","3","GC16P071947","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0112522"
"HSALNG0149436","","RNA Gene","","3","GC06M109669","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0149436"
"HSALNG0150506","","RNA Gene","","3","GC08M142232","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0150506"
"LOC102724322","Uncharacterized LOC102724322","RNA Gene","","3","GC09P074625","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC102724322"
"LOC105370453","Uncharacterized LOC105370453","RNA Gene","","3","GC14P057789","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105370453"
"LOC105371077","Uncharacterized LOC105371077","RNA Gene","","3","GC16P120344","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105371077"
"LOC105371241","Uncharacterized LOC105371241","RNA Gene","","3","GC16M051527","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105371241"
"LOC105372200","Uncharacterized LOC105372200","RNA Gene","","3","GC18P075406","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105372200"
"LOC105375629","Uncharacterized LOC105375629","RNA Gene","","3","GC08M088485","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105375629"
"LOC105377992","Uncharacterized LOC105377992","RNA Gene","","3","GC06P183020","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105377992"
"LOC105378458","Uncharacterized LOC105378458","RNA Gene","","3","GC10M101735","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC105378458"
"LOC107984685","Uncharacterized LOC107984685","RNA Gene","","3","GC14P057627","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC107984685"
"LOC107984782","Uncharacterized LOC107984782","RNA Gene","","3","GC15M061506","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC107984782"
"LOC107987207","Uncharacterized LOC107987207","RNA Gene","","3","GC14M098201","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC107987207"
"LOC112267902","Uncharacterized LOC112267902","RNA Gene","","3","GC06M106443","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC112267902"
"LOC112267970","Uncharacterized LOC112267970","RNA Gene","","3","GC06M167138","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC112267970"
"LOC124900938","Uncharacterized LOC124900938","RNA Gene","","3","GC05P009630","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124900938"
"LOC124901039","Uncharacterized LOC124901039","RNA Gene","","3","GC05P107778","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124901039"
"LOC124901288","Uncharacterized LOC124901288","RNA Gene","","3","GC06P185674","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124901288"
"LOC124901573","Uncharacterized LOC124901573","RNA Gene","","3","GC07P019473","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124901573"
"LOC124901743","Uncharacterized LOC124901743","RNA Gene","","3","GC07M128047","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124901743"
"LOC124902843","Uncharacterized LOC124902843","Pseudogene","","3","GC11M141671","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124902843"
"LOC124904165","Uncharacterized LOC124904165","RNA Gene","","3","GC01M043663","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124904165"
"LOC124907774","Uncharacterized LOC124907774","RNA Gene","","3","GC02M064080","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=LOC124907774"
"SNODBsnoDB1517","","RNA Gene","","3","GC12P140240","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=SNODBsnoDB1517"
"lnc-MOG-1","","RNA Gene","","3","GC06P185357","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-MOG-1"
"lnc-NRAS-1","","RNA Gene","","3","GC01M114717","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-NRAS-1"
"lnc-PGF-1","","RNA Gene","","3","GC14M074905","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-PGF-1"
"lnc-PKD1L3-4","","RNA Gene","","3","GC16M075182","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=lnc-PKD1L3-4"
"piR-31534-053","","RNA Gene","","3","GC10M018319","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-31534-053"
"piR-32353","","RNA Gene","","3","GC01M043698","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-32353"
"piR-33614-098","","RNA Gene","","3","GC16M028326","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-33614-098"
"piR-34696-007","","RNA Gene","","3","GC02P156623","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-34696-007"
"piR-36037-010","","RNA Gene","","3","GC06P189571","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-36037-010"
"piR-36378-005","","RNA Gene","","3","GC06P189583","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-36378-005"
"piR-38084","","RNA Gene","","3","GC07P165558","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-38084"
"piR-39858-132","","RNA Gene","","3","GC11P030254","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-39858-132"
"piR-41229","","RNA Gene","","3","GC18M079820","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-41229"
"piR-41405-042","","RNA Gene","","3","GC06P189812","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-41405-042"
"piR-41405-133","","RNA Gene","","3","GC09P036323","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-41405-133"
"piR-47376","","RNA Gene","","3","GC14M125154","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-47376"
"piR-49400-040","","RNA Gene","","3","GC02M156645","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-49400-040"
"piR-50437-059","","RNA Gene","","3","GC10M063191","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-50437-059"
"piR-50444-042","","RNA Gene","","3","GC10P018309","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-50444-042"
"piR-51295","","RNA Gene","","3","GC06P190154","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-51295"
"piR-52294-133","","RNA Gene","","3","GC07P133685","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-52294-133"
"piR-53440-001","","RNA Gene","","3","GC10M063427","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-53440-001"
"piR-57195-185","","RNA Gene","","3","GC05P090044","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-57195-185"
"piR-57688","","RNA Gene","","3","GC14M125258","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-57688"
"piR-58738","","RNA Gene","","3","GC14M125267","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-58738"
"piR-60985-099","","RNA Gene","","3","GC05P154246","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-60985-099"
"piR-61945-112","","RNA Gene","","3","GC12P138903","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=piR-61945-112"
"ENSG00000295426","Novel Transcript, Antisense To SSUH2","RNA Gene","","2","GC03P008917","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000295426"
"ENSG00000298279","Novel Transcript, Sense Intronic To KCNG2","RNA Gene","","2","GC18P079830","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000298279"
"ENSG00000308706","Novel Transcript","RNA Gene","","2","GC08M047608","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000308706"
"ENSG00000310187","Novel Transcript","RNA Gene","","2","GC01M041284","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=ENSG00000310187"
"HSALNG0002938","","RNA Gene","","2","GC01P041277","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0002938"
"HSALNG0003110","","RNA Gene","","2","GC01M043633","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0003110"
"HSALNG0003111","","RNA Gene","","2","GC01P043633","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0003111"
"HSALNG0003116","","RNA Gene","","2","GC01M043676","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0003116"
"HSALNG0015107","","RNA Gene","","2","GC02P057833","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0015107"
"HSALNG0015882","","RNA Gene","","2","GC02M071440","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0015882"
"HSALNG0017283","","RNA Gene","","2","GC02P100036","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0017283"
"HSALNG0029070","","RNA Gene","","2","GC03M133690","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0029070"
"HSALNG0034858-001","","RNA Gene","","2","GC04P067087","0.480546861886978","https://www.genecards.org/cgi-bin/carddisp.pl?gene=HSALNG0034858-001"
